* Block Type = Array Card Block
* Calibration Background is expired  = Yes
* Calibration Background performed on  = 2011-10-14 14:32:12 PM EDT
* Calibration FAM is expired  = Yes
* Calibration FAM performed on  = 2011-10-14 14:49:51 PM EDT
* Calibration ROI is expired  = Yes
* Calibration ROI performed on  = 2011-10-14 14:23:27 PM EDT
* Calibration ROX is expired  = Yes
* Calibration ROX performed on  = 2011-10-14 14:57:46 PM EDT
* Calibration Uniformity is expired  = Yes
* Calibration Uniformity performed on  = 2011-10-14 14:41:41 PM EDT
* Calibration VIC is expired  = Yes
* Calibration VIC performed on  = 2011-10-14 15:05:24 PM EDT
* Chemistry = TAQMAN
* Experiment File Name = C:\Documents and Settings\Administrator\Desktop\USERS\Pancreas 3_12\2012-07-20 PP09098 B.eds
* Experiment Name = 2012-07-20 PP09098 B
* Experiment Run End Time = 2012-07-20 13:33:28 PM EDT
* Experiment Type = Comparative Cт (ΔΔCт) 
* Instrument Name = AmbrosViiA7
* Instrument Serial Number = 278880816
* Instrument Type = ViiA 7
* Passive Reference = ROX
* Quantification Cycle Method = Ct
* Signal Smoothing On = false
* Stage/ Cycle where Analysis is performed = Stage 2, Step 2

[Results]
Well	Target Name	CT	Ct Mean	NOAMP	EXPFAIL	THOLDFAIL
181	hsa-miR-135b#-002159	Undetermined		N	Y	Y
182	hsa-miR-148b#-002160	35.022	35.022	N	N	N
183	hsa-miR-146a#-002163	Undetermined		Y	Y	Y
184	hsa-miR-149#-002164	Undetermined		Y	Y	Y
185	hsa-miR-29b-1#-002165	Undetermined		Y	Y	Y
186	hsa-miR-29b-2#-002166	29.528	29.528	N	N	N
187	hsa-miR-105#-002168	Undetermined		Y	Y	Y
188	hsa-miR-106a#-002170	Undetermined		Y	Y	Y
189	hsa-miR-16-2#-002171	Undetermined		Y	Y	Y
190	hsa-let-7i#-002172	Undetermined		Y	Y	Y
191	hsa-miR-15b#-002173	33.701	33.701	N	N	N
192	hsa-miR-27b#-002174	30.440	30.440	N	N	Y
193	hsa-miR-933-002176	Undetermined		Y	Y	Y
194	hsa-miR-934-002177	Undetermined		Y	Y	Y
195	hsa-miR-935-002178	Undetermined		Y	Y	Y
196	hsa-miR-936-002179	Undetermined		N	Y	Y
197	hsa-miR-937-002180	Undetermined		Y	Y	Y
198	hsa-miR-938-002181	Undetermined		Y	Y	Y
199	hsa-miR-939-002182	34.666	34.666	N	N	N
200	hsa-miR-941-002183	34.651	34.651	N	N	N
201	hsa-miR-335#-002185	27.984	27.984	N	N	N
202	hsa-miR-942-002187	27.450	27.450	N	N	N
203	hsa-miR-943-002188	Undetermined		Y	Y	Y
204	hsa-miR-944-002189	Undetermined		Y	Y	Y
205	hsa-miR-99b#-002196	29.480	29.480	N	N	N
206	hsa-miR-124#-002197	Undetermined		Y	Y	Y
207	hsa-miR-541#-002200	Undetermined		Y	Y	Y
208	hsa-miR-875-5p-002203	33.297	33.297	N	N	N
209	hsa-miR-888#-002213	Undetermined		Y	N	Y
210	hsa-miR-892b-002214	Undetermined		N	Y	Y
211	hsa-miR-9#-002231	31.649	31.649	N	N	N
212	hsa-miR-411#-002238	Undetermined		Y	Y	Y
213	hsa-miR-378-002243	25.980	25.980	N	N	N
214	hsa-miR-151-3p-002254	22.429	22.429	N	N	N
215	hsa-miR-340#-002259	28.485	28.485	N	N	N
216	hsa-miR-190b-002263	30.859	30.859	N	N	N
217	hsa-miR-545#-002266	35.038	35.038	N	N	N
218	hsa-miR-183#-002270	28.408	28.408	N	N	N
219	hsa-miR-192#-002272	30.367	30.367	N	N	N
220	hsa-miR-200b#-002274	Undetermined		Y	Y	Y
221	hsa-miR-200c#-002286	Undetermined		Y	Y	Y
222	hsa-miR-155#-002287	Undetermined		Y	Y	Y
223	hsa-miR-10a#-002288	Undetermined		Y	Y	Y
224	hsa-miR-214#-002293	27.669	27.669	N	N	N
225	hsa-miR-218-2#-002294	Undetermined		Y	Y	Y
226	hsa-miR-129#-002298	Undetermined		Y	Y	Y
227	hsa-miR-22#-002301	25.461	25.461	N	N	N
228	hsa-miR-425#-002302	27.810	27.810	N	N	N
229	hsa-miR-30d#-002305	29.638	29.638	N	N	N
230	hsa-let-7a#-002307	Undetermined		N	Y	Y
231	hsa-miR-424#-002309	28.145	28.145	N	N	N
232	hsa-miR-18b#-002310	Undetermined		Y	Y	Y
233	hsa-miR-20b#-002311	Undetermined		Y	Y	Y
234	hsa-miR-431#-002312	Undetermined		Y	Y	Y
235	hsa-miR-7-2#-002314	30.388	30.388	N	N	Y
236	hsa-miR-10b#-002315	26.060	26.060	N	N	N
237	hsa-miR-34a#-002316	28.205	28.205	N	N	N
238	hsa-miR-181a-2#-002317	32.068	32.068	N	N	N
239	hsa-miR-744#-002325	34.045	34.045	N	N	N
240	hsa-miR-452#-002330	Undetermined		Y	Y	Y
241	hsa-miR-409-3p-002332	22.412	22.412	N	N	N
242	hsa-miR-181c#-002333	31.350	31.350	N	N	Y
243	hsa-miR-196a#-002336	Undetermined		Y	Y	Y
244	hsa-miR-483-3p-002339	24.998	24.998	N	N	N
245	hsa-miR-708#-002342	Undetermined		Y	Y	Y
246	hsa-miR-92b#-002343	Undetermined		Y	Y	Y
247	hsa-miR-551b#-002346	37.355	37.355	N	N	Y
248	hsa-miR-202#-002362	Undetermined		Y	Y	Y
249	hsa-miR-193b#-002366	26.532	26.532	N	N	N
250	hsa-miR-497#-002368	Undetermined		Y	Y	Y
251	hsa-miR-518e#-002371	Undetermined		Y	Y	Y
252	hsa-miR-543-002376	27.760	27.760	N	N	N
253	hsa-miR-125b-1#-002378	Undetermined		N	Y	Y
254	hsa-miR-194#-002379	Undetermined		Y	Y	Y
255	hsa-miR-106b#-002380	29.878	29.878	N	N	N
256	hsa-miR-302a#-002381	Undetermined		Y	Y	Y
257	hsa-miR-519b-3p-002384	34.976	34.976	N	N	N
258	hsa-miR-518f#-002387	Undetermined		Y	Y	Y
259	hsa-miR-374b#-002391	Undetermined		Y	Y	Y
260	hsa-miR-520c-3p-002400	34.169	34.169	N	N	N
261	hsa-let-7b#-002404	Undetermined		N	Y	Y
262	hsa-let-7c#-002405	Undetermined		Y	Y	Y
263	hsa-let-7e#-002407	Undetermined		Y	Y	Y
264	hsa-miR-550-002410	34.276	34.276	N	N	N
265	hsa-miR-593-002411	Undetermined		N	Y	Y
266	hsa-let-7f-1#-002417	Undetermined		N	Y	Y
267	hsa-let-7f-2#-002418	34.248	34.248	N	N	N
268	hsa-miR-15a#-002419	28.502	28.502	N	N	N
269	hsa-miR-16-1#-002420	29.189	29.189	N	N	N
270	hsa-miR-17#-002421	30.073	30.073	N	N	N
271	hsa-miR-18a#-002423	32.930	32.930	N	N	N
272	hsa-miR-19a#-002424	Undetermined		Y	Y	Y
273	hsa-miR-19b-1#-002425	31.529	31.529	N	N	N
274	hsa-miR-625#-002432	24.199	24.199	N	N	N
275	hsa-miR-628-3p-002434	28.240	28.240	N	N	N
276	hsa-miR-20a#-002437	Undetermined		Y	Y	Y
277	hsa-miR-21#-002438	29.223	29.223	N	N	N
278	hsa-miR-23a#-002439	Undetermined		Y	Y	Y
279	hsa-miR-24-1#-002440	Undetermined		Y	Y	Y
280	hsa-miR-24-2#-002441	31.689	31.689	N	N	N
281	hsa-miR-25#-002442	31.083	31.083	N	N	N
282	hsa-miR-26a-1#-002443	29.087	29.087	N	N	N
283	hsa-miR-26b#-002444	27.458	27.458	N	N	N
284	hsa-miR-27a#-002445	31.748	31.748	N	N	N
285	hsa-miR-29a#-002447	29.988	29.988	N	N	N
286	hsa-miR-151-5P-002642	26.265	26.265	N	N	N
287	hsa-miR-765-002643	Undetermined		Y	Y	Y
288	hsa-miR-338-5P-002658	31.494	31.494	N	N	N
289	hsa-miR-620-002672	Undetermined		Y	Y	Y
290	hsa-miR-577-002675	32.834	32.834	N	N	N
291	hsa-miR-144-002676	25.620	25.620	N	N	N
292	hsa-miR-590-3P-002677	29.097	29.097	N	N	N
293	hsa-miR-191#-002678	29.748	29.748	N	N	N
294	hsa-miR-665-002681	Undetermined		Y	Y	Y
295	hsa-miR-520D-3P-002743	30.718	30.718	N	N	N
296	hsa-miR-1224-3P-002752	Undetermined		N	Y	Y
297	has-miR-1305-002867	32.904	32.904	N	N	N
298	hsa-miR-513C-002756	Undetermined		Y	Y	Y
299	hsa-miR-513B-002757	Undetermined		Y	Y	Y
300	hsa-miR-1226#-002758	31.477	31.477	N	N	N
301	hsa-miR-1236-002761	Undetermined		Y	Y	Y
302	hsa-miR-1228#-002763	Undetermined		Y	Y	Y
303	hsa-miR-1225-3P-002766	Undetermined		Y	Y	Y
304	hsa-miR-1233-002768	Undetermined		N	Y	Y
305	hsa-miR-1227-002769	29.450	29.450	N	N	N
306	hsa-miR-1286-002773	Undetermined		Y	Y	Y
307	hsa-miR-548M-002775	Undetermined		Y	Y	Y
308	hsa-miR-1179-002776	33.344	33.344	N	N	N
309	hsa-miR-1178-002777	Undetermined		Y	Y	Y
310	hsa-miR-1205-002778	Undetermined		Y	Y	Y
311	hsa-miR-1271-002779	28.026	28.026	N	N	N
312	hsa-miR-1201-002781	Undetermined		Y	Y	Y
313	hsa-miR-548J-002783	Undetermined		Y	Y	Y
314	hsa-miR-1263-002784	Undetermined		Y	Y	Y
315	hsa-miR-1294-002785	Undetermined		Y	Y	Y
316	hsa-miR-1269-002789	Undetermined		Y	Y	Y
317	hsa-miR-1265-002790	Undetermined		Y	Y	Y
318	hsa-miR-1244-002791	33.404	33.404	N	N	N
319	hsa-miR-1303-002792	34.623	34.623	N	N	N
320	hsa-miR-1259-002796	Undetermined		Y	Y	Y
321	hsa-miR-548P-002798	Undetermined		Y	Y	Y
322	hsa-miR-1264-002799	Undetermined		Y	Y	Y
323	hsa-miR-1255B-002801	30.494	30.494	N	N	N
324	hsa-miR-1282-002803	Undetermined		Y	Y	Y
325	hsa-miR-1255A-002805	Undetermined		Y	Y	Y
326	hsa-miR-1270-002807	31.955	31.955	N	N	N
327	hsa-miR-1197-002810	32.297	32.297	N	N	N
328	hsa-miR-1324-002815	Undetermined		Y	Y	Y
329	hsa-miR-548H-002816	Undetermined		Y	Y	Y
330	hsa-miR-1254-002818	Undetermined		N	Y	Y
331	hsa-miR-548K-002819	Undetermined		Y	Y	Y
332	hsa-miR-1251-002820	Undetermined		Y	Y	Y
333	hsa-miR-1285-002822	30.313	30.313	N	N	Y
334	hsa-miR-1245-002823	Undetermined		Y	Y	Y
335	hsa-miR-1292-002824	Undetermined		Y	Y	Y
336	hsa-miR-1301-002827	29.483	29.483	N	N	Y
337	hsa-miR-1200-002829	Undetermined		Y	Y	Y
338	hsa-miR-1182-002830	Undetermined		Y	Y	Y
339	hsa-miR-1288-002832	Undetermined		N	N	Y
340	hsa-miR-1291-002838	28.750	28.750	N	N	N
341	hsa-miR-1275-002840	Undetermined		N	Y	Y
342	hsa-miR-1183-002841	26.078	26.078	N	N	Y
343	hsa-miR-1184-002842	Undetermined		Y	Y	Y
344	hsa-miR-1276-002843	Undetermined		N	Y	Y
345	hsa-miR-320B-002844	25.585	25.585	N	N	N
346	hsa-miR-1272-002845	Undetermined		Y	Y	Y
347	hsa-miR-1180-002847	28.287	28.287	N	N	N
348	hsa-miR-1256-002850	Undetermined		Y	Y	Y
349	hsa-miR-1278-002851	Undetermined		Y	Y	Y
350	hsa-miR-1262-002852	31.284	31.284	N	N	N
351	hsa-miR-1243-002854	Undetermined		N	N	Y
352	hsa-miR-663B-002857	30.002	30.002	N	N	Y
353	hsa-miR-1252-002860	Undetermined		Y	Y	Y
354	hsa-miR-1298-002861	30.826	30.826	N	N	Y
355	hsa-miR-1290-002863	24.410	24.410	N	N	N
356	hsa-miR-1249-002868	30.803	30.803	N	N	N
357	hsa-miR-1248-002870	Undetermined		Y	Y	Y
358	hsa-miR-1289-002871	Undetermined		Y	Y	Y
359	hsa-miR-1204-002872	Undetermined		Y	Y	Y
360	hsa-miR-1826-002873	Undetermined		Y	Y	Y
361	hsa-miR-1304-002874	Undetermined		Y	Y	Y
362	hsa-miR-1203-002877	Undetermined		Y	Y	Y
363	hsa-miR-1206-002878	Undetermined		N	Y	Y
364	hsa-miR-548G-002879	Undetermined		Y	Y	Y
365	hsa-miR-1208-002880	27.364	27.364	N	N	Y
366	hsa-miR-548E-002881	Undetermined		Y	Y	Y
367	hsa-miR-1274A-002883	23.272	23.272	N	N	N
368	hsa-miR-1274B-002884	19.164	19.164	N	N	N
369	hsa-miR-1267-002885	Undetermined		Y	Y	Y
370	hsa-miR-1250-002887	Undetermined		Y	Y	Y
371	hsa-miR-548N-002888	Undetermined		Y	Y	Y
372	hsa-miR-1283-002890	Undetermined		Y	Y	Y
373	hsa-miR-1247-002893	24.978	24.978	N	N	N
374	hsa-miR-1253-002894	Undetermined		Y	Y	Y
375	hsa-miR-720-002895	21.004	21.004	N	N	N
376	hsa-miR-1260-002896	25.316	25.316	N	N	N
377	hsa-miR-664-002897	27.050	27.050	N	N	N
378	hsa-miR-1302-002901	Undetermined		Y	Y	Y
379	hsa-miR-1300-002902	30.366	30.366	N	N	N
380	hsa-miR-1284-002903	Undetermined		Y	Y	Y
381	hsa-miR-548L-002904	Undetermined		Y	Y	Y
382	hsa-miR-1293-002905	36.639	36.639	N	N	Y
383	hsa-miR-1825-002907	26.724	26.724	N	N	Y
384	hsa-miR-1296-002908	Undetermined		Y	Y	Y

Analysis Type = Singleplex
Endogenous Control = hsa-miR-30c-2#-002110
RQ Min/Max Confidence Level = 95.0
Reference Sample = Sample01

